,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1207,108年09月04日 04時15分27秒,臺南市麻豆區國道1號 304公里600.0公尺處南側向外側,死亡1;受傷1,營業用-半聯結車;營業用-半聯結車;營業用-半聯結車;營業用-全聯結車,120.235662,23.181732
1217,108年09月05日 20時10分02秒,臺南市永康區東橋里東橋七路(永康區路燈編號第1079號對面),死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.23689,23.021865
1222,108年09月06日 17時25分03秒,臺南市仁德區上崙里崑崙街附近 / 臺南市仁德區上崙里上崙一街口,死亡1;受傷0,普通重型-機車;自用-小客車,120.257779,22.938423
1226,108年09月07日 15時35分15秒,臺南市東區中華東路1段口 / 臺南市東區平實五路口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.234317,22.99467
1231,108年09月09日 09時09分00秒,臺南市後壁區上茄苳里12-31號前台1線上,死亡1;受傷0,普通重型-機車;自用-小客車,120.378359,23.392582
1241,108年09月12日 09時17分35秒,臺南市官田區台1線 307公里600.0公尺處附近,死亡1;受傷3,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.338428,23.1746
1242,108年09月12日 09時20分00秒,臺南市北門區慈安里市道174線口 / 臺南市北門區慈安里市道173甲線口,死亡1;受傷1,普通重型-機車;自用-大貨車,120.104857,23.236658
1258,108年09月14日 17時04分00秒,臺南市安平區建平路西側 / 臺南市安平區建平七街西側,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.182312,22.988522
1260,108年09月14日 18時24分42秒,臺南市七股區縣173線 13公里150.0公尺處附近,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車,120.168429,23.105516
1286,108年09月18日 17時33分53秒,臺南市麻豆區176線與麻豆交流道南下閘道口,死亡1;受傷0,營業用-大貨車;普通重型-機車,120.232952,23.180945
1313,108年09月26日 08時40分30秒,臺南市佳里區佳興里佳里興300號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.186952,23.191631
1315,108年09月26日 19時11分00秒,臺南市新化區太平里忠孝路60-1號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.306921,23.038482
1318,108年09月28日 07時50分00秒,臺南市七股區塩埕里區道南25-2線口 / 臺南市七股區市道176線口,死亡1;受傷0,普通重型-機車;自用-大貨車,120.097489,23.152327
1332,108年10月01日 10時00分00秒,臺南市南區西門路西側 / 臺南市南區府緯街南側,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.197548,22.983837
1338,108年10月01日 18時29分00秒,臺南市安南區安中路1段87-11號,死亡1;受傷2,普通重型-機車;行人-人;普通重型-機車,120.209892,23.034606
1339,108年10月01日 18時40分00秒,臺南市仁德區忠義路243之3號東側,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,120.257686,22.976196
1342,108年10月02日 07時26分00秒,臺南市左鎮區睦光里65-4號旁(台20乙線),死亡1;受傷0,普通重型-機車;自用-小客車,120.42005,23.050823
1347,108年10月03日 06時12分42秒,臺南市安定區嘉同里六塊寮157號,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.218152,23.074696
1355,108年10月04日 15時45分00秒,臺南市新市區豐華里區道南135線前0.0公尺南側,死亡1;受傷0,普通重型-機車,120.260237,23.087726
1372,108年10月07日 17時40分13秒,臺南市西港區台19線 125公里400.0公尺處附近向機車優先道,死亡1;受傷0,自用-小客車;普通重型-機車,120.190912,23.144668
1391,108年10月11日 03時32分00秒,臺南市新營區民榮里復興路241號,死亡1;受傷0,自用-小客車;行人-人,120.304113,23.303647
1398,108年10月12日 09時02分04秒,臺南市官田區二鎮里南318線5.2公里處,死亡1;受傷0,普通重型-機車,120.329872,23.220955
1400,108年10月12日 12時02分52秒,臺南市六甲區台1線 297公里附近,死亡1;受傷0,普通重型-機車,120.312301,23.257535
1402,108年10月12日 16時04分00秒,臺南市永康區大灣路676號,死亡1;受傷0,行人-人;自用-小客車,120.262696,23.000942
