,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
100355,108年04月18日 20時17分00秒,花蓮縣花蓮市國聯里商校街北側 / 花蓮縣花蓮市延平街北側,死亡0;受傷1,自用-小客車;普通重型-機車,121.598956,23.986484
100462,108年04月19日 03時33分00秒,花蓮縣花蓮市濟慈路附近 / 花蓮縣花蓮市中山路,死亡0;受傷1,自用-小客車,121.58564299999999,24.007158
100526,108年04月19日 07時18分54秒,花蓮縣吉安鄉太昌路口 / 花蓮縣吉安鄉明仁一街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.577656,23.985917999999998
100578,108年04月19日 07時41分00秒,花蓮縣新城鄉嘉新村嘉新路130號前0.0公尺南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.609206,24.008545
100706,108年04月19日 09時00分47秒,花蓮縣瑞穗鄉縣193線 84公里200.0公尺處南側向路肩,死亡0;受傷1,自用-小貨車(含客、貨兩用),121.389867,23.519317
100710,108年04月19日 09時07分00秒,花蓮縣花蓮市中央路三段707號前0.0公尺南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.593502,23.995019
100754,108年04月19日 10時10分00秒,花蓮縣吉安鄉和平路1段口 / 花蓮縣吉安鄉自立路1段口,死亡0;受傷1,自用-小客車;普通重型-機車,121.592767,23.981217
100775,108年04月19日 10時30分00秒,花蓮縣秀林鄉台9線 171公里170.0公尺處南側向路肩,死亡0;受傷2,自用-小客車;乘客-人,121.691824,24.217906
100801,108年04月19日 11時15分00秒,花蓮縣玉里鎮縣193線 100公里100.0公尺處,死亡0;受傷1,普通重型-機車,121.36643000000001,23.409701000000002
100921,108年04月19日 13時19分08秒,花蓮縣吉安鄉慈濟科技大學宿舍(建國路二段405號)前,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.56494099999999,23.996126
101095,108年04月19日 17時06分45秒,花蓮縣花蓮市和平路口 / 花蓮縣花蓮市南京街口,死亡0;受傷2,電動自行車-慢車;自用-小客車;乘客-人,121.60417199999999,23.973164
101109,108年04月19日 17時15分00秒,花蓮縣花蓮市國富二街口 / 花蓮縣花蓮市國富十街口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.596595,23.988599
101156,108年04月19日 17時41分00秒,花蓮縣吉安鄉自立路口 / 花蓮縣吉安鄉建昌路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.59593400000001,23.986857
101182,108年04月19日 17時56分00秒,花蓮縣花蓮市節約街口 / 花蓮縣花蓮市復興街,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.608534,23.97936
101212,108年04月19日 18時14分21秒,花蓮縣花蓮市中央路三段726號前12.0公尺南側,死亡0;受傷1,自用-小客車;自用-小客車;計程車-小客車,121.590621,23.991578
101322,108年04月19日 20時15分10秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市鎮國街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.59835700000001,23.976738
101378,108年04月19日 21時29分04秒,花蓮縣花蓮市德安二街口 / 花蓮縣花蓮市德安四街口,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.59361299999999,23.974073
101382,108年04月19日 21時33分00秒,花蓮縣花蓮市中山路北側 / 花蓮縣花蓮市中正路,死亡0;受傷1,自用-小客車;普通重型-機車,121.608574,23.978089999999998
101579,108年04月20日 08時36分17秒,花蓮縣光復鄉中正路一段與中華路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.423294,23.669279
101585,108年04月20日 08時42分16秒,花蓮縣壽豐鄉志學村榮光街口 / 花蓮縣壽豐鄉榮光街口,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.534195,23.906733
101586,108年04月20日 08時43分00秒,花蓮縣豐濱鄉台11線 48公里600.0公尺處南側向機、慢車道,死亡0;受傷3,腳踏自行車-慢車;腳踏自行車-慢車;腳踏自行車-慢車,121.526634,23.600862
101606,108年04月20日 09時06分00秒,花蓮縣花蓮市中山路2段口 / 花蓮縣花蓮市中山路2段,死亡0;受傷1,自用-小客車;普通重型-機車,121.58074599999999,24.010993
101609,108年04月20日 09時08分32秒,花蓮縣豐濱鄉台11線 30公里500.0公尺處,死亡0;受傷1,大型重型1(550C.C.以上)-機車,121.524033,23.579598999999998
101659,108年04月20日 10時16分00秒,花蓮縣花蓮市明禮路53號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.609967,23.980220000000003
101701,108年04月20日 10時55分09秒,花蓮縣吉安鄉建國路368號前0.0公尺附近,死亡0;受傷1,普通重型-機車;普通重型-機車,121.597146,23.984842
101721,108年04月20日 11時13分03秒,花蓮縣花蓮市中央路四段571-5號前0.0公尺附近,死亡0;受傷1,普通重型-機車,121.600085,24.002616
101745,108年04月20日 11時39分00秒,花蓮縣花蓮市國富十街南側 / 花蓮縣花蓮市國富二街東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.596595,23.988599
101772,108年04月20日 12時01分00秒,花蓮縣花蓮市林森路附近 / 花蓮縣花蓮市林榮街,死亡0;受傷1,普通重型-機車;普通重型-機車,121.59915,23.97729
101844,108年04月20日 13時32分00秒,花蓮縣豐濱鄉台11線 50公里800.0公尺處北側向機、慢車道,死亡0;受傷3,普通重型-機車;普通重型-機車;普通重型-機車,121.52837099999999,23.596752
102044,108年04月20日 17時50分00秒,花蓮縣瑞穗鄉富民村中正北路3段口 / 花蓮縣瑞穗鄉富民村中正路1段口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.37973999999998,23.555827999999998
102106,108年04月20日 19時15分00秒,花蓮縣花蓮市三民街東側 / 花蓮縣花蓮市林森路,死亡0;受傷1,自用-小客車;行人-人,121.607201,23.982525
102132,108年04月20日 19時56分00秒,花蓮縣吉安鄉太昌村明仁二街口 / 花蓮縣吉安鄉太昌村明義三街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通輕型-機車,121.569402,23.992753
102135,108年04月20日 19時59分00秒,花蓮縣花蓮市南濱路32號號前0.0公尺東側,死亡0;受傷1,腳踏自行車-慢車,121.60593100000001,23.980302
102173,108年04月20日 20時54分59秒,花蓮縣吉安鄉中央路3段210號前0.0公尺,死亡0;受傷2,普通重型-機車;乘客-人,121.58421100000001,23.980470999999998
102174,108年04月20日 20時56分00秒,花蓮縣花蓮市府前路565號前0.0公尺北側,死亡0;受傷1,電動自行車-慢車;自用-小客車,121.619929,24.001305
102197,108年04月20日 21時44分50秒,花蓮縣吉安鄉北昌村中原路1段口 / 花蓮縣吉安鄉北昌村勝安一街口,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,121.59061299999999,23.977639
102318,108年04月21日 07時30分28秒,花蓮縣花蓮市大同街南側 / 花蓮縣花蓮市博愛街東側,死亡0;受傷1,普通重型-機車;自用-小客車,121.60466000000001,23.979529
102350,108年04月21日 08時39分00秒,花蓮縣吉安鄉中原路1段222號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.586234,23.980066
102411,108年04月21日 10時33分00秒,花蓮縣新城鄉北埔村北埔路256號前0.0公尺北側,死亡0;受傷1,普通重型-機車,121.60386899999999,24.035253
102431,108年04月21日 11時05分00秒,花蓮縣花蓮市三民街西側 / 花蓮縣花蓮市公園路,死亡0;受傷2,自用-小客車;自用-小客車;電動自行車-慢車;乘客-人,121.611282,23.977226
102477,108年04月21日 12時17分00秒,花蓮縣花蓮市林森路1號前0.0公尺,死亡0;受傷1,計程車-小客車;普通重型-機車,121.596227,23.974875
102520,108年04月21日 13時01分35秒,花蓮縣花蓮市自由路148之1號前,死亡0;受傷1,普通重型-機車;租賃車-小客車,121.603587,23.979467
102550,108年04月21日 13時47分00秒,花蓮縣吉安鄉南濱路一段與名人駕訓班路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.60360800000001,23.959685999999998
102619,108年04月21日 15時21分23秒,花蓮縣花蓮市中央路四段571-1號前0.0公尺西側,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.603321,24.006326
102654,108年04月21日 16時01分00秒,花蓮縣吉安鄉勝安村和平路1段45號前0.0公尺南側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.592018,23.981504
102706,108年04月21日 17時11分00秒,花蓮縣花蓮市中山路161號前0.0公尺附近,死亡0;受傷1,普通重型-機車;普通重型-機車,121.609952,23.976207000000002
102711,108年04月21日 17時15分30秒,花蓮縣吉安鄉仁安村南濱路1段533號前0.0公尺東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.594574,23.930848
102729,108年04月21日 17時35分00秒,花蓮縣花蓮市府前路與介壽五街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.621536,23.98996
102776,108年04月21日 19時15分00秒,花蓮縣花蓮市福建街北側 / 花蓮縣花蓮市中福路,死亡0;受傷2,普通重型-機車;普通重型-機車,121.60318400000001,23.970544
102783,108年04月21日 19時29分52秒,花蓮縣花蓮市豐村99之7號旁,死亡0;受傷1,普通重型-機車,121.59777199999999,24.003733999999998
102790,108年04月21日 19時35分00秒,花蓮縣玉里鎮台9線 294公里700.0公尺處東側向機、慢車道,死亡0;受傷1,普通重型-機車,121.33183100000001,23.322421
102834,108年04月21日 20時53分20秒,花蓮縣花蓮市中山路口 / 花蓮縣花蓮市商校街口,死亡0;受傷1,普通重型-機車;計程車-小客車;自用-小客車,121.601477,23.987143
102877,108年04月21日 22時52分00秒,花蓮縣吉安鄉吉安路1段口 / 花蓮縣吉安鄉明義一街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.57531000000002,23.992064000000003
103013,108年04月22日 07時43分08秒,花蓮縣花蓮市中華路105號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60706100000002,23.976010000000002
103080,108年04月22日 08時20分46秒,花蓮縣花蓮市建和街口 / 花蓮縣花蓮市建和街,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.575781,23.993672
103185,108年04月22日 09時52分22秒,花蓮縣吉安鄉北昌村中央路3段南側 / 花蓮縣吉安鄉北昌村建國路一段1段東側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.591324,23.985928
103286,108年04月22日 11時50分00秒,花蓮縣新城鄉嘉里村嘉里二路85號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.60688700000001,24.017348000000002
103306,108年04月22日 12時13分00秒,花蓮縣吉安鄉永安村建國路二段109-3號前0.0公尺附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.57986799999999,23.99098
103308,108年04月22日 12時13分18秒,花蓮縣秀林鄉台9線 168公里700.0公尺處,死亡0;受傷1,自用-小客車,121.659481,24.190479999999997
103321,108年04月22日 12時20分04秒,花蓮縣花蓮市德安一街東側 / 花蓮縣花蓮市榮正街南側,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,121.59640700000001,23.974717000000002
103347,108年04月22日 12時53分00秒,花蓮縣花蓮市復興街130號前0.0公尺東側,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,121.604982,23.983693
103350,108年04月22日 12時59分00秒,花蓮縣吉安鄉稻香村吉豐路2段口 / 花蓮縣吉安鄉稻香村廣興一街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.567475,23.957096
103357,108年04月22日 13時10分00秒,花蓮縣玉里鎮縣193線 107公里600.0公尺處附近向外側,死亡0;受傷1,普通重型-機車,121.34473500000001,23.348181
103383,108年04月22日 13時45分00秒,花蓮縣花蓮市府前路與縣政府前路口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.62222,23.992729
103715,108年04月22日 19時55分04秒,花蓮縣花蓮市新港街45號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車;乘客-人,121.607102,23.978678
103783,108年04月22日 21時54分00秒,花蓮縣玉里鎮中正路213號前0.0公尺東側,死亡0;受傷1,行人-人;自用-小客車,121.314252,23.337741
103832,108年04月23日 05時32分00秒,花蓮縣花蓮市復興街北側 / 花蓮縣花蓮市福建街西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.611259,23.975887
103878,108年04月23日 07時25分00秒,花蓮縣花蓮市中正路569號,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,121.607817,23.977659
103885,108年04月23日 07時28分00秒,花蓮縣玉里鎮縣193線 90公里800.0公尺處北側,死亡0;受傷3,普通重型-機車;乘客-人;乘客-人,121.36643000000001,23.409701000000002
103918,108年04月23日 07時44分00秒,花蓮縣吉安鄉吉豐路1段198號西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.581398,23.963986
103958,108年04月23日 08時02分52秒,花蓮縣花蓮市德安一街與德安五街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.59403,23.971870000000003
103959,108年04月23日 08時03分05秒,花蓮縣吉安鄉稻香村知卡宣大道口 / 花蓮縣吉安鄉稻香村永興四街口,死亡0;受傷2,人力車-慢車;普通重型-機車,121.573447,23.94385
103969,108年04月23日 08時06分28秒,花蓮縣吉安鄉眀仁二街與明義三街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.56941299999998,23.992739
103970,108年04月23日 08時06分35秒,花蓮縣吉安鄉眀仁三街與明義三街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.566018,23.987568
104222,108年04月23日 12時29分28秒,花蓮縣花蓮市民權八街口 / 花蓮縣花蓮市中美三街口,死亡0;受傷2,自用-小客車;自用-小客車,121.623354,23.989608999999998
104241,108年04月23日 13時00分00秒,花蓮縣新城鄉北埔村民有街153巷1號前0.0公尺東側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60776499999999,24.037031
104315,108年04月23日 15時00分29秒,花蓮縣花蓮市復興新村56號,死亡0;受傷1,自用-小客車;普通重型-機車,121.611267,23.984132000000002
104342,108年04月23日 15時46分20秒,花蓮縣花蓮市中山路口 / 花蓮縣花蓮市富安路口,死亡0;受傷1,其他人-人;自用-小客車,121.597691,23.992055
104345,108年04月23日 15時50分58秒,花蓮縣花蓮市華民街口 / 花蓮縣花蓮市華興街口,死亡0;受傷2,自用-小客車;電動輔助自行車-慢車;乘客-人,121.61983700000002,24.003844
104408,108年04月23日 17時03分23秒,花蓮縣壽豐鄉志學村中正路281-1號前10.0公尺,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,121.53830900000001,23.906429
104430,108年04月23日 17時28分00秒,花蓮縣花蓮市中和街口 / 花蓮縣花蓮市中華路口,死亡0;受傷1,普通重型-機車;行人-人,121.599516,23.97458
104440,108年04月23日 17時36分55秒,花蓮縣吉安鄉北昌村建國路1段122號前50.0公尺附近,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,121.590268,23.98624
104641,108年04月23日 22時20分43秒,花蓮縣花蓮市吉安溪橋上,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,121.605608,23.963454000000002
104644,108年04月23日 22時35分00秒,花蓮縣秀林鄉景文橋往舊臺9線約300公尺,死亡0;受傷1,普通重型-機車,121.623189,24.157322
104694,108年04月24日 05時30分00秒,花蓮縣秀林鄉台9線 174公里北側向中線,死亡0;受傷2,自用-小客車;自用-小貨車(含客、貨兩用),121.671024,24.208362
104704,108年04月24日 06時08分44秒,花蓮縣瑞穗鄉南三路往南300公尺處,死亡0;受傷2,普通輕型-機車;自用-小貨車(含客、貨兩用);乘客-人,121.362204,23.491291
104830,108年04月24日 07時55分45秒,花蓮縣吉安鄉北昌村中央路3段口 / 花蓮縣吉安鄉北昌村和平路1段口,死亡0;受傷1,自用-小客車;普通重型-機車,121.58635,23.984529000000002
104860,108年04月24日 08時19分00秒,花蓮縣花蓮市府前路口 / 花蓮縣花蓮市民權九街口,死亡0;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車,121.6219,23.992469
104974,108年04月24日 10時10分40秒,花蓮縣吉安鄉吉興五街與吉昌一街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.558081,23.975403
105073,108年04月24日 12時05分05秒,花蓮縣花蓮市民生路附近 / 花蓮縣花蓮市民族路附近,死亡0;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,121.63356599999999,23.995037
105087,108年04月24日 12時20分00秒,花蓮縣花蓮市富裕一街15號前0.0公尺,死亡0;受傷1,腳踏自行車-慢車,121.597877,23.992611
105090,108年04月24日 12時23分34秒,花蓮縣花蓮市林森路與明禮路口,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.607867,23.983054
105099,108年04月24日 12時33分10秒,花蓮縣花蓮市四八高地,死亡0;受傷1,普通重型-機車,121.63847700000001,24.016964
105106,108年04月24日 12時40分00秒,花蓮縣花蓮市民國路東側 / 花蓮縣花蓮市明義街東側,死亡0;受傷1,普通重型-機車;自用-小客車,121.606447,23.975364000000003
105126,108年04月24日 13時08分00秒,花蓮縣吉安鄉中正路2段口 / 花蓮縣吉安鄉中正路2段,死亡0;受傷1,普通重型-機車;自用-小客車,121.58438799999999,23.956129
105143,108年04月24日 13時30分46秒,花蓮縣吉安鄉光華村光華二街西側 / 花蓮縣吉安鄉光華村華城八街東側,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),121.577399,23.930714000000002
105209,108年04月24日 15時11分59秒,花蓮縣花蓮市莊敬路194號前0.0公尺,死亡0;受傷1,普通輕型-機車;自用-小客車,121.59346000000001,23.989895999999998
105223,108年04月24日 15時25分34秒,花蓮縣吉安鄉中央路二段、吉昌二街口以南30公尺處,死亡0;受傷1,普通重型-機車,121.56872800000001,23.9672
105324,108年04月24日 17時00分00秒,花蓮縣花蓮市國聯五路口 / 花蓮縣花蓮市國民九街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.604685,23.994255
105356,108年04月24日 17時15分08秒,花蓮縣花蓮市富強路232號附近,死亡0;受傷1,行人-人;普通重型-機車,121.59907199999999,23.998901
105473,108年04月24日 18時30分00秒,花蓮縣花蓮市中正路192號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.59859099999998,23.971356
105484,108年04月24日 18時40分00秒,花蓮縣花蓮市商校街口 / 花蓮縣花蓮市國民二街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.60307,23.987499
105541,108年04月24日 19時57分47秒,花蓮縣鳳林鎮中正路2段附近 / 花蓮縣鳳林鎮中山路附近,死亡0;受傷1,行人-人;自用-小客車,121.44853400000001,23.745712
105581,108年04月24日 21時19分01秒,花蓮縣花蓮市中正路口 / 花蓮縣花蓮市自由街口,死亡0;受傷1,自用-小客車;電動輔助自行車-慢車,121.60605,23.976366
105583,108年04月24日 21時23分00秒,花蓮縣吉安鄉南華村吉安路5段326號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.54935,23.951985999999998
105618,108年04月24日 22時34分38秒,花蓮縣瑞穗鄉瑞穗村富貴路口 / 花蓮縣瑞穗鄉瑞穗村瑞達路口,死亡0;受傷1,自用-小客車;營業用-大貨車,121.37836200000001,23.510792000000002
105662,108年04月25日 05時20分00秒,花蓮縣玉里鎮台9線 294公里100.0公尺處南側向機、慢車道,死亡0;受傷1,普通重型-機車,121.328151,23.322960000000002
105767,108年04月25日 07時40分00秒,花蓮縣花蓮市菁華街口 / 花蓮縣花蓮市菁華街,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.616401,23.979763000000002
105777,108年04月25日 07時43分20秒,花蓮縣鳳林鎮台9線 242公里200.0公尺處北側向外側,死亡0;受傷1,自用-小客車;營業用-曳引車,121.431395,23.723189
105780,108年04月25日 07時46分46秒,花蓮縣吉安鄉仁里一街口 / 花蓮縣吉安鄉仁里一街口,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.59058,23.971836
105808,108年04月25日 07時57分00秒,花蓮縣花蓮市中原路南側 / 花蓮縣花蓮市無名路東側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.596313,23.993632
105988,108年04月25日 10時32分44秒,花蓮縣吉安鄉慶豐四街口 / 花蓮縣吉安鄉慶南三街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.57083,23.97542
106001,108年04月25日 10時55分00秒,花蓮縣吉安鄉建國路一段口 / 花蓮縣吉安鄉北昌五街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.58926399999999,23.986635
106059,108年04月25日 11時58分44秒,花蓮縣花蓮市國興五街口 / 花蓮縣花蓮市中山路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.60379099999999,23.988529
106094,108年04月25日 12時23分00秒,花蓮縣吉安鄉建國路2段口 / 花蓮縣吉安鄉建國路2段口,死亡0;受傷1,自用-小客車;普通重型-機車,121.57706,23.992134
106103,108年04月25日 12時40分00秒,花蓮縣吉安鄉慶南二街口 / 花蓮縣吉安鄉慶豐十一街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.56436799999999,23.980155
106160,108年04月25日 14時00分14秒,花蓮縣花蓮市節約街口 / 花蓮縣花蓮市明義街口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.605124,23.977159
106517,108年04月25日 19時07分00秒,花蓮縣吉安鄉台9線 213.5公里,死亡0;受傷2,普通重型-機車;普通重型-機車,121.56746799999999,23.957091000000002
106539,108年04月25日 19時31分00秒,花蓮縣花蓮市尚志路17-1號前0.0公尺,死亡0;受傷1,普通重型-機車,121.610072,23.988959
106597,108年04月25日 20時48分52秒,花蓮縣花蓮市中美九街口 / 花蓮縣花蓮市化道路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.626566,23.997255
106602,108年04月25日 21時00分48秒,花蓮縣壽豐鄉台11丙線 12公里400.0公尺處北側向外側,死亡0;受傷1,大型重型1(550C.C.以上)-機車,121.53657,23.872026
106683,108年04月26日 00時05分00秒,花蓮縣花蓮市國聯二路北側 / 花蓮縣花蓮市國聯三路,死亡0;受傷1,普通重型-機車;普通重型-機車,121.604078,23.990775
106737,108年04月26日 06時55分09秒,花蓮縣壽豐鄉中山路5段85號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車,121.508605,23.868433
106796,108年04月26日 07時32分00秒,花蓮縣吉安鄉文化八街口 / 花蓮縣吉安鄉文化八街口,死亡0;受傷1,普通重型-機車,121.579148,23.969604999999998
106934,108年04月26日 09時02分35秒,花蓮縣花蓮市中山路2段1號前0.0公尺南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.583377,24.01031
106974,108年04月26日 09時50分13秒,花蓮縣壽豐鄉中山路6段西側 / 花蓮縣壽豐鄉壽山路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.509476,23.869716
106989,108年04月26日 10時07分45秒,花蓮縣吉安鄉仁和村海岸路88-1號西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.59189599999999,23.961054999999998
107023,108年04月26日 10時38分00秒,花蓮縣花蓮市國聯一路195號前0.0公尺東側,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人,121.60082,23.98939
107229,108年04月26日 14時59分00秒,花蓮縣花蓮市中山路142-8號前0.0公尺,死亡0;受傷1,普通重型-機車;租賃車-小客車,121.609751,23.976625
107341,108年04月26日 16時54分00秒,花蓮縣花蓮市國風街北側 / 花蓮縣花蓮市國風街,死亡0;受傷2,自用-小客車;普通重型-機車;普通重型-機車;乘客-人,121.59741799999999,23.9776
107363,108年04月26日 17時09分00秒,花蓮縣花蓮市林森路351號前0.0公尺東側,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),121.60497099999999,23.98112
107518,108年04月26日 18時48分00秒,花蓮縣新城鄉嘉新村嘉新路178號前0.0公尺北側,死亡0;受傷1,自用-小客車;普通重型-機車,121.60923100000001,24.008758
107524,108年04月26日 18時53分24秒,花蓮縣玉里鎮台9線 282公里600.0公尺處南側向外側,死亡0;受傷2,普通重型-機車;行人-人,121.34194699999999,23.413389000000002
107530,108年04月26日 19時00分00秒,花蓮縣花蓮市中山路592號西側,死亡0;受傷2,行人-人;普通重型-機車,121.597086,23.992846
107806,108年04月27日 07時46分07秒,花蓮縣花蓮市長安街53號前0.0公尺南側,死亡0;受傷1,普通重型-機車,121.598228,23.966062
107992,108年04月27日 11時03分00秒,花蓮縣花蓮市鎮國街北側 / 花蓮縣花蓮市鎮國街,死亡0;受傷1,自用-小客車;普通重型-機車,121.600153,23.975745
108104,108年04月27日 12時51分51秒,花蓮縣吉安鄉福興路口 / 花蓮縣吉安鄉福昌三街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.557597,23.96975
108106,108年04月27日 12時55分00秒,花蓮縣花蓮市中華路口 / 花蓮縣花蓮市明義街,死亡0;受傷1,自用-小客車;普通重型-機車,121.606169,23.975889000000002
108158,108年04月27日 13時46分32秒,花蓮縣吉安鄉中山路3段口 / 花蓮縣吉安鄉慶豐九街口,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人,121.60203700000001,23.986060000000002
108324,108年04月27日 17時14分30秒,花蓮縣花蓮市中正路14號前0.0公尺西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.594952,23.968932000000002
108389,108年04月27日 18時22分02秒,花蓮縣花蓮市中華路392號前,死亡0;受傷1,普通重型-機車;普通重型-機車,121.595183,23.974857999999998
108436,108年04月27日 19時20分00秒,花蓮縣花蓮市中央路四段南側 / 花蓮縣花蓮市豐村路,死亡0;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,121.60086399999999,24.003519
108473,108年04月27日 20時13分00秒,花蓮縣花蓮市信義街口 / 花蓮縣花蓮市南京街,死亡0;受傷1,普通重型-機車;自用-小客車,121.60481200000001,23.973592
108474,108年04月27日 20時13分00秒,花蓮縣花蓮市富祥街口 / 花蓮縣花蓮市中山路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.594889,23.996045000000002
108551,108年04月27日 22時55分16秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市和平路口,死亡0;受傷1,自用-小客車;行人-人,121.60030400000001,23.977991
108553,108年04月27日 23時00分00秒,花蓮縣花蓮市重慶路東側 / 花蓮縣花蓮市明義街,死亡0;受傷1,自用-小客車;普通重型-機車,121.608993,23.972402
108612,108年04月28日 05時49分51秒,花蓮縣花蓮市重慶路口 / 花蓮縣花蓮市和平路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.60620300000001,23.970576
108645,108年04月28日 07時46分31秒,花蓮縣吉安鄉吉安村中山路3段口 / 花蓮縣吉安鄉吉安村吉興路1段口,死亡0;受傷1,普通重型-機車;自用-小客車,121.57892199999999,23.973333
108647,108年04月28日 07時50分00秒,花蓮縣吉安鄉福興村吉昌一街口 / 花蓮縣吉安鄉福興村吉興四街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.560424,23.974122
108732,108年04月28日 09時58分46秒,花蓮縣吉安鄉仁和村海岸路212號南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.59288600000001,23.955553
108752,108年04月28日 10時22分49秒,花蓮縣吉安鄉北昌村中央路3段附近 / 花蓮縣吉安鄉北昌村中央路3段口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.58826200000001,23.987787
108763,108年04月28日 10時32分00秒,花蓮縣玉里鎮觀音里觀音168之2號前,死亡0;受傷1,普通重型-機車,121.356652,23.395013
108784,108年04月28日 11時08分51秒,花蓮縣光復鄉縣193線 63公里東側,死亡0;受傷1,普通重型-機車,121.46318899999999,23.665897
108823,108年04月28日 11時50分28秒,花蓮縣花蓮市中正路北側 / 花蓮縣花蓮市中順街東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.596014,23.96977
108848,108年04月28日 12時31分00秒,花蓮縣花蓮市博愛街西側 / 花蓮縣花蓮市成功街,死亡0;受傷1,普通重型-機車;普通重型-機車,121.608427,23.974888
