,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
106837,108年04月26日 07時48分00秒,苗栗縣苗栗市三山18號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.81277800000001,24.552099
106887,108年04月26日 08時20分00秒,苗栗縣頭份市公北一、公園七街口。,死亡0;受傷1,自用-小客車;自用-小客車,120.89200100000001,24.692525
107033,108年04月26日 10時47分23秒,苗栗縣竹南鎮福德路27號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.87966100000001,24.6831
107240,108年04月26日 15時12分55秒,苗栗縣苑裡鎮苗43線與舊社4鄰路口,死亡0;受傷1,自用-小客車,120.682028,24.413441
107364,108年04月26日 17時10分00秒,苗栗縣苑裡鎮田心里苗47-1線與田心26路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.65429499999999,24.418306
107391,108年04月26日 17時25分36秒,苗栗縣竹南鎮營盤里新生路與博愛街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.86773799999999,24.688501000000002
107408,108年04月26日 17時36分00秒,苗栗縣頭份市尚順路39號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.90194,24.686622
107410,108年04月26日 17時36分22秒,苗栗縣竹南鎮民族街與民治街口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.87834199999999,24.684929999999998
107431,108年04月26日 17時50分00秒,苗栗縣後龍鎮中華路與中南街口,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,120.785453,24.613687
107471,108年04月26日 18時14分09秒,苗栗縣竹南鎮新南里公園路口 / 苗栗縣竹南鎮新南里公園三街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.88918799999999,24.690627
107532,108年04月26日 19時03分12秒,苗栗縣頭份市田寮里自強路2段418號,死亡0;受傷1,自用-小客車;普通重型-機車,120.88713600000001,24.682696
107567,108年04月26日 19時44分00秒,苗栗縣苗栗市經國路4段79號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.842927,24.577935999999998
107597,108年04月26日 20時27分52秒,苗栗縣通霄鎮68之4號(通霄煉鋼廠前),死亡0;受傷1,普通重型-機車,120.669974,24.47265
107598,108年04月26日 20時27分59秒,苗栗縣通霄鎮68之4號(建順煉鋼廠),死亡0;受傷1,普通重型-機車,120.66994199999999,24.472591
107636,108年04月26日 21時20分26秒,苗栗縣頭份市中央路226巷中興路372巷口,死亡0;受傷1,普通重型-機車;自用-小客車,120.90359299999999,24.691674
107691,108年04月26日 22時38分00秒,苗栗縣苗栗市嘉盛里為公路口 / 苗栗縣苗栗市嘉盛里復興路5段口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.835489,24.573074
107702,108年04月26日 22時55分51秒,苗栗縣竹南鎮科研路與中華路口,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.925049,24.707337
107830,108年04月27日 08時10分07秒,苗栗縣通霄鎮五南里中山路48號前,死亡0;受傷1,自用-大貨車;普通重型-機車,120.660524,24.456392
107872,108年04月27日 09時05分18秒,苗栗縣竹南鎮五谷王99號前,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.88156399999998,24.689288
107887,108年04月27日 09時19分21秒,苗栗縣後龍鎮勝利街206-5號,死亡0;受傷1,自用-小客車;電動輔助自行車-慢車,120.78606,24.615132
107888,108年04月27日 09時20分00秒,苗栗縣頭份市公北三、公園六街口。,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車,120.891049,24.692505999999998
107920,108年04月27日 09時55分00秒,苗栗縣苗栗市為公路332號,死亡0;受傷1,普通重型-機車;自用-小客車,120.830424,24.571626000000002
107923,108年04月27日 10時00分00秒,苗栗縣通霄鎮平新一路50號,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.68279799999999,24.487327
