,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
516,108年04月08日 10時14分00秒,苗栗縣苗栗市聯大路苗30線008號路燈前,死亡1;受傷0,普通重型-機車,120.800318,24.544269
577,108年04月21日 20時21分00秒,苗栗縣苗栗市玉華里經國路遙控模型飛機場路口往南50公尺處,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.840083,24.567164
580,108年04月22日 09時29分00秒,苗栗縣竹南鎮國道3號 118公里600.0公尺處北側向加速車道,死亡1;受傷0,大型重型2(250-550C.C.)-機車;營業用-半聯結車,120.877198,24.705551
583,108年04月22日 22時47分22秒,苗栗縣銅鑼鄉國道1號 146公里南側向路肩,死亡1;受傷1,租賃車-小客車;乘客-人,120.787798,24.461485
635,108年05月03日 11時20分41秒,苗栗縣後龍鎮埔頂里厝勝路222-11號,死亡1;受傷0,普通重型-機車;自用-小客車,120.807903,24.618068
666,108年05月11日 23時15分18秒,苗栗縣竹南鎮國道3號 117公里800.0公尺處南側向中線,死亡2;受傷4,自用-小貨車(含客、貨兩用);自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人;乘客-人,120.877198,24.705551
683,108年05月16日 07時05分03秒,苗栗縣三灣鄉苗17 10公里800.0公尺處西側向電線桿永和幹136-1號,死亡1;受傷0,普通重型-機車,120.928842,24.640591
745,108年05月28日 06時27分23秒,苗栗縣頭份市文化里信東路二段與翠亨路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.900594,24.698348
747,108年05月28日 15時11分00秒,苗栗縣苗栗市民族路196號,死亡1;受傷0,普通重型-機車,120.814343,24.564537
755,108年05月31日 07時14分20秒,苗栗縣頭份市尖下里台13線尖豐路與國道一號橋下前路口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.881993,24.657649
794,108年06月08日 13時50分34秒,苗栗縣苗栗市育英街口 / 苗栗縣苗栗市玉清一街口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.835162,24.562975
818,108年06月11日 21時55分00秒,苗栗縣三義鄉國道1號 153公里南側向外側,死亡1;受傷2,自用-小客車;民營客運-大客車;自用-小客車;乘客-人,120.755761,24.388961
841,108年06月16日 18時05分43秒,苗栗縣苑裡鎮苗45線與鎮安3路,死亡1;受傷0,自用-小客車;普通重型-機車,120.699217,24.384867
842,108年06月16日 20時30分00秒,苗栗縣獅潭鄉竹木村八卦道路300公尺處(錦卦大橋之4幹電桿處),死亡1;受傷1,普通重型-機車;乘客-人,120.914416,24.465989
863,108年06月21日 07時02分19秒,苗栗縣竹南鎮新南里永貞路二段與五谷街口,死亡1;受傷0,自用-小客車;行人-人,120.885496,24.688035
879,108年06月23日 16時29分00秒,苗栗縣苑裡鎮田中三路(台電電桿編號:日田幹56支22AD5600ED67)旁,死亡1;受傷0,普通輕型-機車,120.664437,24.408111
922,108年07月02日 04時35分55秒,苗栗縣竹南鎮福誼企業股份有限公司(苗栗縣造橋鄉渡船頭22-1)附近,死亡1;受傷0,普通重型-機車,120.839513,24.66211
931,108年07月05日 09時49分00秒,苗栗縣銅鑼鄉中平村中興路口 / 苗栗縣銅鑼鄉中平村孝興街口,死亡1;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,120.802031,24.489212
970,108年07月13日 15時40分42秒,苗栗縣西湖鄉二湖村台一線與苗33線路口,死亡1;受傷0,農耕用車(或機械)-其他車;普通重型-機車,120.738333,24.569339
988,108年07月17日 04時18分17秒,苗栗縣西湖鄉湖東村8鄰埔頂9之51號前東村8鄰埔頂9之51號前,死亡1;受傷0,自用-小客車;行人-人,120.758927,24.57113
994,108年07月19日 04時18分00秒,苗栗縣頭屋鄉頭屋村尖豐路141-1號前,死亡1;受傷1,普通重型-機車;行人-人;普通重型-機車,120.848504,24.57429
1028,108年07月27日 05時55分08秒,苗栗縣造橋鄉豐湖村造豐路456號前,死亡1;受傷0,普通重型-機車;自用-曳引車,120.831662,24.60615
1046,108年07月30日 16時11分00秒,苗栗縣銅鑼鄉128線、台72線口,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人,120.790791,24.494596
1096,108年08月09日 22時09分21秒,苗栗縣頭份市斗煥里國校新村108號後方橋上,死亡1;受傷1,自用-小客車;行人-人;行人-人,120.944606,24.677924
1097,108年08月10日 00時26分00秒,苗栗縣苗栗市經國路6段東側 / 苗栗縣苗栗市至公路,死亡1;受傷1,自用-小客車;乘客-人,120.79675,24.586657
1114,108年08月14日 13時00分52秒,苗栗縣三義鄉雙湖村雙草湖202號前,死亡1;受傷1,普通重型-機車;乘客-人,120.77587,24.427291
1118,108年08月14日 20時45分00秒,苗栗縣苗栗市中山路538號,死亡1;受傷0,遊覽車-大客車;普通重型-機車;自用-小客車,120.820048,24.558845
1120,108年08月15日 18時55分04秒,苗栗縣三灣鄉台3線 102公里500.0公尺處北側向外側,死亡1;受傷0,自用-小客車;行人-人,120.945122,24.618257
1166,108年08月26日 07時18分21秒,苗栗縣頭份市忠孝里忠孝二路與長生街口,死亡1;受傷0,自用-小客車;行人-人,120.909125,24.692481
1206,108年09月03日 21時30分29秒,苗栗縣後龍鎮後龍鎮南龍里營盤埔土地公往西200公尺處,死亡1;受傷1,普通重型-機車;乘客-人,120.785292,24.613068
1310,108年09月25日 20時48分00秒,苗栗縣苗栗市柑園5之5號,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),120.805079,24.577374
1371,108年10月07日 15時49分40秒,苗栗縣銅鑼鄉竹森村竹森75號前,死亡1;受傷1,自用-小客車;乘客-人,120.776559,24.498538
1434,108年10月19日 08時27分00秒,苗栗縣頭屋鄉象山村濫坑道路口,死亡1;受傷0,自用-小客車;行人-人,120.859205,24.57855
1482,108年10月28日 07時16分00秒,苗栗縣苗栗市台6線 10公里,死亡1;受傷0,自用-大貨車;自用-小貨車(含客、貨兩用),120.838232,24.58746
1571,108年11月18日 17時21分19秒,苗栗縣後龍鎮海埔里苗126線與漁港路口,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車,120.771706,24.643985
1586,108年11月21日 14時08分56秒,苗栗縣後龍鎮台1線109公里處往北機車道,死亡1;受傷1,普通重型-機車;普通重型-機車,120.808462,24.621031
1602,108年11月24日 09時44分35秒,苗栗縣後龍鎮北龍里成功路與東門街口,死亡1;受傷0,自用-小客車;行人-人,120.790266,24.614873
1620,108年11月27日 21時26分00秒,苗栗縣頭屋鄉台13線西向(頭屋幹98D8339CC90號電桿前),死亡1;受傷0,普通重型-機車,120.876892,24.582136
1633,108年12月01日 07時29分00秒,苗栗縣三灣鄉台3線 105公里500.0公尺處,死亡1;受傷0,普通重型-機車;自用-小客車,120.945122,24.618257
1661,108年12月06日 18時09分19秒,苗栗縣頭份市尖豐路631號前,死亡1;受傷0,行人-人;自用-小客車,120.884225,24.645441
1673,108年12月09日 06時00分38秒,苗栗縣造橋鄉豐湖村台13甲線與圪仔路口,死亡1;受傷0,普通重型-機車,120.832901,24.608577
1679,108年12月10日 13時59分07秒,苗栗縣獅潭鄉台3線 115公里900.0公尺處西側,死亡1;受傷0,普通重型-機車,120.917217,24.53026
1684,108年12月11日 08時15分12秒,苗栗縣後龍鎮台1線 123公里100.0公尺處南側向機、慢車道,死亡1;受傷0,普通重型-機車,120.723172,24.573261
1697,108年12月12日 11時40分05秒,苗栗縣頭份市中正路與中正路463巷口附近,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.922302,24.68792
1708,108年12月14日 07時58分00秒,苗栗縣頭份市中正二路72號前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.942431,24.681851
1709,108年12月14日 10時28分44秒,苗栗縣大湖鄉苗栗縣大湖鄉富興村汶水超商前(大湖鄉富興村水尾39號),死亡1;受傷0,營業用-小貨車(含客、貨兩用);行人-人,120.873744,24.449393
