,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1045,108年07月30日 12時22分00秒,臺中市東區東勢里進化路221巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.69442,24.150206
1052,108年07月31日 19時05分00秒,臺中市太平區勤益里中山路一段前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.731728,24.140351
1057,108年08月02日 03時42分00秒,臺中市北屯區大坑里東山路二段100巷前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人,120.747553,24.196723
1059,108年08月02日 08時07分00秒,臺中市北區健行里健行路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.670504,24.159229
1061,108年08月02日 09時47分00秒,臺中市新社區協成里興中街前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車,120.799765,24.204645
1069,108年08月04日 05時39分00秒,臺中市東區東門里旱溪西路一段68號前0.0公尺,死亡1;受傷0,普通重型-機車,120.699772,24.128723
1073,108年08月04日 21時52分00秒,臺中市清水區北寧里新興路412號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.578808,24.27336
1078,108年08月06日 14時30分00秒,臺中市烏日區螺潭里溪南路一段506巷500弄238號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.628588,24.081411
1092,108年08月09日 09時10分00秒,臺中市大雅區四德里中山路199號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車;自用-小客車,120.646401,24.212133
1101,108年08月10日 15時10分00秒,臺中市龍井區山腳里中華路二段468號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.53981,24.208223
1115,108年08月14日 15時14分00秒,臺中市西屯區潮洋里臺灣大道四段16巷前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.63334,24.173858
