,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
153606,108年06月17日 10時15分00秒,雲林縣斗六市文化路267號附近,死亡0;受傷1,自用-小客車;普通重型-機車,120.554597,23.712066
153629,108年06月17日 10時35分00秒,雲林縣臺西鄉蚊港村三姓寮16-1號,死亡0;受傷1,普通重型-機車;普通重型-機車,120.455547,23.666803
153774,108年06月17日 13時40分20秒,雲林縣二崙鄉大同村大同路57號對面,死亡0;受傷2,自用-小客車;乘客-人,120.37066399999999,23.787794
153792,108年06月17日 13時55分27秒,雲林縣斗六市萬年路與竹圍路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.55798100000001,23.745002
153856,108年06月17日 15時45分00秒,雲林縣褒忠鄉中民村中正路77號前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.31411899999999,23.695421
153878,108年06月17日 16時10分00秒,雲林縣莿桐鄉莿桐村中正路62之1號,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,120.50210200000001,23.757109
153924,108年06月17日 16時58分00秒,雲林縣斗南鎮信義路南側 / 雲林縣斗南鎮信義路東側,死亡0;受傷1,普通重型-機車;自用-小客車,120.481486,23.664342
153958,108年06月17日 17時15分22秒,雲林縣斗南鎮長興街東側 / 雲林縣斗南鎮與六合街口南側,死亡0;受傷1,普通重型-機車;自用-小客車,120.471078,23.680884
153980,108年06月17日 17時27分00秒,雲林縣土庫鎮埤腳里崙內112分21電桿前路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.349154,23.678409
154002,108年06月17日 17時40分21秒,雲林縣口湖鄉中正路一段與口湖路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.18087299999999,23.585015
154020,108年06月17日 17時52分00秒,雲林縣斗六市民生路口 / 雲林縣斗六市興華街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.542378,23.711896
154031,108年06月17日 18時00分00秒,雲林縣虎尾鎮光復路581號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.431145,23.712581
154036,108年06月17日 18時10分00秒,雲林縣斗六市雲林路、西平路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.53922,23.708197
154038,108年06月17日 18時15分16秒,雲林縣斗南鎮小東里大同路568巷6號,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.470377,23.688725
154105,108年06月17日 19時40分00秒,雲林縣東勢鄉縣153線 1公里100.0公尺處北側向外側,死亡0;受傷1,普通重型-機車,120.255366,23.732706
154119,108年06月17日 20時02分27秒,雲林縣虎尾鎮中正路55號南側,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.435693,23.709053
154122,108年06月17日 20時08分00秒,雲林縣元長鄉後湖村台19線與後湖村路口附近,死亡0;受傷1,普通重型-機車,120.323439,23.689075
154241,108年06月18日 06時47分00秒,雲林縣虎尾鎮中溪里中興34之8號前,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.45911699999999,23.7261
154255,108年06月18日 07時06分58秒,雲林縣北港鎮吉祥路與民享路口,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用),120.30004699999999,23.57463
154289,108年06月18日 07時38分00秒,雲林縣水林鄉春埔村春埔24號電線桿旁,死亡0;受傷1,普通重型-機車;自用-小客車,120.24956200000001,23.596347
154308,108年06月18日 07時45分00秒,雲林縣西螺鎮振興里振興112號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.47163400000001,23.788328
154334,108年06月18日 07時55分00秒,雲林縣麥寮鄉外東環路燈桿218號,死亡0;受傷1,普通重型-機車;自用-小客車,120.20696299999999,23.785032
154405,108年06月18日 08時47分00秒,雲林縣斗六市鎮北路與河堤南路二段路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.53658300000001,23.727926
154420,108年06月18日 09時00分18秒,雲林縣水林鄉雲157線090624號路燈旁,死亡0;受傷1,普通重型-機車,120.25086399999999,23.586997
154435,108年06月18日 09時17分50秒,雲林縣斗六市永安路82號前,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.547851,23.70877
154459,108年06月18日 09時45分00秒,雲林縣元長鄉長北村元東路3巷7號旁,死亡0;受傷1,普通重型-機車,120.316324,23.652355
154476,108年06月18日 10時01分00秒,雲林縣斗六市西平路151號,死亡0;受傷1,自用-小客車;普通重型-機車,120.535895,23.711553
154501,108年06月18日 10時30分00秒,雲林縣二崙鄉大義村大義路89號,死亡0;受傷1,普通重型-機車,120.39701799999999,23.787198
