,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
101,108年01月01日 04時00分27秒,南投縣仁愛鄉台14甲線 4公里100.0公尺處向一般車道,死亡0;受傷1,普通重型-機車,121.145284,24.038678
162,108年01月01日 07時23分02秒,南投縣國姓鄉乾溝村136線45.5K,死亡0;受傷1,普通重型-機車,120.81216599999999,24.030523000000002
171,108年01月01日 07時33分16秒,南投縣南投市三和三路附近 / 南投縣南投市復興路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.68761,23.9053
184,108年01月01日 07時50分00秒,南投縣仁愛鄉台14甲線 15公里900.0公尺處,死亡0;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,121.179847,24.096244
238,108年01月01日 09時10分00秒,南投縣仁愛鄉台14甲線 8公里200.0公尺處,死亡0;受傷4,普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,121.15683100000001,24.047857999999998
246,108年01月01日 09時20分39秒,南投縣水里鄉台21線 74公里800.0公尺處南側向內側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.875724,23.807736
250,108年01月01日 09時30分00秒,南投縣埔里鎮桃米路台21線49.9公里處,死亡0;受傷1,自用-小客車;普通重型-機車,120.937614,23.949064
261,108年01月01日 09時55分00秒,南投縣埔里鎮中山路二段口 / 南投縣埔里鎮北安路,死亡0;受傷1,普通重型-機車,120.971981,23.968729999999997
275,108年01月01日 10時18分54秒,南投縣埔里鎮台14線 64公里,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人,121.03290600000001,23.994049
323,108年01月01日 11時15分58秒,南投縣水里鄉北埔村中山路一段口 / 南投縣水里鄉北埔村自由路一段口,死亡0;受傷1,自用-小客車;普通重型-機車,120.85043799999998,23.813357
329,108年01月01日 11時25分00秒,南投縣埔里鎮台14線 62公里500.0公尺處北側向中內,死亡0;受傷1,普通重型-機車;自用-小客車,121.02216399999999,23.989304
352,108年01月01日 12時00分00秒,南投縣草屯鎮山腳里虎山路638號前0.0公尺北側,死亡0;受傷1,普通重型-機車,120.68626100000002,23.965289000000002
362,108年01月01日 12時16分00秒,南投縣名間鄉彰南路、田寮巷口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.69240400000001,23.880858
373,108年01月01日 12時21分00秒,南投縣草屯鎮草溪路口 / 南投縣草屯鎮民權西路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.67626899999999,23.963492000000002
386,108年01月01日 12時34分17秒,南投縣竹山鎮竹山里集山路三段南側 / 南投縣竹山鎮竹山里下橫街西側,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.68368600000001,23.757345
398,108年01月01日 12時50分00秒,南投縣南投市彰南路二段671號前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.677477,23.921279000000002
545,108年01月01日 15時50分46秒,南投縣草屯鎮上林里草溪路與復興路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.673698,23.960573
550,108年01月01日 15時57分29秒,南投縣埔里鎮中正路口 / 南投縣埔里鎮仁愛路,死亡0;受傷2,普通重型-機車;普通輕型-機車;乘客-人,120.964475,23.968635
599,108年01月01日 17時20分00秒,南投縣南投市光華路與光華十路口,死亡0;受傷1,普通重型-機車;普通重型-機車;乘客-人,120.69368200000001,23.949858
616,108年01月01日 17時30分20秒,南投縣南投市彰南路三段8號,死亡0;受傷1,自用-小客車;普通重型-機車,120.676226,23.923992000000002
689,108年01月01日 18時46分52秒,南投縣草屯鎮新豐里中正路與成功路口,死亡0;受傷2,大型重型2(250-550C.C.)-機車;普通重型-機車;普通重型-機車,120.68715700000001,23.992817000000002
731,108年01月01日 19時35分59秒,南投縣埔里鎮恆吉巷與大城路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.950088,23.973854
762,108年01月01日 20時25分12秒,南投縣草屯鎮上林里草溪路154-37號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車,120.67230900000001,23.958631
786,108年01月01日 21時18分00秒,南投縣名間鄉濁水村名水路口 / 南投縣名間鄉濁水村名水路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.72295600000001,23.835065
922,108年01月02日 07時02分00秒,南投縣名間鄉車站路153號,死亡0;受傷1,普通重型-機車,120.704792,23.834674
948,108年01月02日 07時20分36秒,南投縣水里鄉民和村下城路口 / 南投縣水里鄉民和村下城路,死亡0;受傷1,普通重型-機車,120.91573600000001,23.798748
990,108年01月02日 07時45分00秒,南投縣南投市華陽路、復興路480巷口,死亡0;受傷1,普通重型-機車;租賃車-小客車,120.685153,23.916014999999998
1057,108年01月02日 08時10分10秒,南投縣南投市南崗二路503號,死亡0;受傷1,普通重型-機車,120.67579199999999,23.918526
1306,108年01月02日 11時30分00秒,南投縣南投市文昌街附近 / 南投縣南投市南陽路附近,死亡0;受傷2,普通重型-機車;普通重型-機車,120.690122,23.907611
1331,108年01月02日 11時43分33秒,南投縣南投市文獻路附近 / 南投縣南投市光明路附近,死亡0;受傷1,自用-小客車;自用-小客車,120.699402,23.938542
1500,108年01月02日 14時40分27秒,南投縣草屯鎮山腳里虎山路498之3號前0.0公尺附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.68728600000001,23.968529
1673,108年01月02日 17時21分39秒,南投縣鹿谷鄉仁義路東側 / 南投縣鹿谷鄉鹿彰路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.75213899999999,23.746160999999997
2003,108年01月02日 21時05分00秒,南投縣名間鄉松山街25號前,死亡0;受傷2,普通重型-機車;乘客-人,120.63551399999999,23.833276
2023,108年01月02日 21時30分41秒,南投縣竹山鎮中正里下橫街11-1號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.68541699999999,23.754855
2143,108年01月03日 04時00分09秒,南投縣埔里鎮南安路育英街口,死亡0;受傷1,自用-小客車,120.96078999999999,23.961052
2213,108年01月03日 07時30分45秒,南投縣草屯鎮上林里太平路一段395號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.68205900000001,23.965282000000002
2320,108年01月03日 08時24分00秒,南投縣南投市中華路與華陽路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.671893,23.938260999999997
2352,108年01月03日 08時40分44秒,南投縣南投市內新里東閔路947號,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.67941200000001,23.946145
2422,108年01月03日 09時40分32秒,南投縣埔里鎮北門里建國路北側 / 南投縣埔里鎮北門里北安路西側,死亡0;受傷2,其他慢車-慢車;普通重型-機車,120.97213,23.968303
2465,108年01月03日 10時30分28秒,南投縣水里鄉中正路與民權路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.85546799999999,23.818509
2634,108年01月03日 13時50分20秒,南投縣南投市內興里中興路附近 / 南投縣南投市內興里光明南路附近,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人;乘客-人,120.692916,23.929971
2736,108年01月03日 16時09分00秒,南投縣竹山鎮集山路2段16號,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人,120.71392,23.801031
2760,108年01月03日 16時30分00秒,南投縣南投市文昌街附近 / 南投縣南投市建國路附近,死亡0;受傷1,普通重型-機車;租賃車-小客車,120.682806,23.906627
2761,108年01月03日 16時30分00秒,南投縣南投市成功二路、自強一路口,死亡0;受傷1,營業用-大貨車;行人-人,120.671527,23.927346
2763,108年01月03日 16時30分06秒,南投縣南投市營北里營北路169號前5.0公尺南側,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,120.68688,23.948983
2781,108年01月03日 16時50分00秒,南投縣南投市建國路與文昌街口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.68279199999999,23.906624
2810,108年01月03日 17時10分23秒,南投縣埔里鎮北環路與東榮路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.97139299999999,23.96707
3303,108年01月04日 08時05分00秒,南投縣草屯鎮富寮里TT7.5A85電線杆旁(百姓公廟旁)),死亡0;受傷1,自用-小客車;普通重型-機車,120.697305,23.976909
3316,108年01月04日 08時11分22秒,南投縣名間鄉名松路一段252號前,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.667501,23.837226
3492,108年01月04日 10時34分19秒,南投縣仁愛鄉台14線 79公里300.0公尺處北側向外側,死亡0;受傷1,自用-小客車;普通重型-機車,121.13111299999998,24.019138
3675,108年01月04日 14時10分37秒,南投縣埔里鎮民有二街東興二街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.97038700000002,23.957459
3730,108年01月04日 15時20分07秒,南投縣埔里鎮明德北路45號,死亡0;受傷1,普通重型-機車,120.977226,23.972647
3731,108年01月04日 15時20分33秒,南投縣草屯鎮炎峰里虎山路808號前0.0公尺,死亡0;受傷1,自用-小客車,120.685974,23.977206
3754,108年01月04日 15時51分30秒,南投縣草屯鎮中山里成功路1段口 / 南投縣草屯鎮碧山南路,死亡0;受傷3,普通重型-機車;自用-小客車;乘客-人;乘客-人,120.67976399999999,23.976110000000002
3781,108年01月04日 16時20分00秒,南投縣南投市彰南路三段114號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.674842,23.925973000000003
3852,108年01月04日 17時07分29秒,南投縣埔里鎮桃南路19-1號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.94620800000001,23.963522
4019,108年01月04日 18時30分31秒,南投縣草屯鎮炎峰里建國街口 / 南投縣草屯鎮青雲街,死亡0;受傷1,自用-小客車;普通重型-機車,120.685731,23.97973
4120,108年01月04日 20時00分00秒,南投縣南投市南崗二路、文林路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.67727099999999,23.914474
4265,108年01月04日 23時47分00秒,南投縣水里鄉民生路與中正路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.85473200000001,23.815412
4403,108年01月05日 08時38分00秒,南投縣名間鄉武東巷50號前,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.656329,23.859364000000003
4447,108年01月05日 09時20分00秒,南投縣南投市三興里南崗一路287號,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,120.68101399999999,23.904042999999998
4452,108年01月05日 09時23分02秒,南投縣草屯鎮成功路敦成巷口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.681223,23.980594
4580,108年01月05日 11時15分00秒,南投縣埔里鎮中山路三段、西寧路,死亡0;受傷1,自用-小客車;普通重型-機車,120.962999,23.966451
4599,108年01月05日 11時30分00秒,南投縣埔里鎮台21線 49公里南側向水溝,死亡0;受傷1,普通重型-機車,120.938771,23.952065
4641,108年01月05日 12時00分00秒,南投縣草屯鎮北投里史館路307-1號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.66349299999999,23.986748000000002
4675,108年01月05日 12時40分37秒,南投縣草屯鎮虎山路威虎巷威虎枝23號電桿,死亡0;受傷1,自用-小客車,120.69640700000001,23.966371
4690,108年01月05日 13時00分00秒,南投縣埔里鎮北梅里信義路南側 / 南投縣埔里鎮北梅里西安路一段西側,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.96966,23.973307000000002
4695,108年01月05日 13時03分00秒,南投縣竹山鎮集山路三段、大明路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.688397,23.760597
4922,108年01月05日 17時41分51秒,南投縣南投市彰南路1段附近 / 南投縣南投市三和三路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.68553,23.904643
4989,108年01月05日 19時00分00秒,南投縣埔里鎮台14線 59公里300.0公尺處北側向內側,死亡0;受傷1,自用-小客車;普通重型-機車,120.99233999999998,23.97874
5012,108年01月05日 19時33分12秒,南投縣南投市內興里中興路口 / 南投縣南投市內興里南新路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.694099,23.933327
5035,108年01月05日 20時05分12秒,南投縣草屯鎮新豐里稻香路原新街,死亡0;受傷2,普通重型-機車;乘客-人,120.675564,24.000113
5060,108年01月05日 20時50分00秒,南投縣鹿谷鄉瑞田村集連巷8-20號前,死亡0;受傷2,普通重型-機車;行人-人,120.78380800000001,23.806005
5098,108年01月05日 21時26分08秒,南投縣埔里鎮信義路口 / 南投縣埔里鎮中正路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.963109,23.972813000000002
5208,108年01月06日 03時30分31秒,南投縣草屯鎮新豐路471巷前,死亡0;受傷1,普通重型-機車,120.67948100000001,23.999663
5245,108年01月06日 07時10分49秒,南投縣埔里鎮中山路三段口 / 南投縣埔里鎮西安路口,死亡0;受傷1,普通重型-機車;營業用-小貨車(含客、貨兩用),120.964897,23.964684
5249,108年01月06日 07時25分06秒,南投縣南投市復興路、民生街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.685942,23.910242
5338,108年01月06日 10時00分00秒,南投縣埔里鎮中正路102號前,死亡0;受傷1,普通重型-機車,120.97961799999999,23.941243
5436,108年01月06日 12時12分45秒,南投縣埔里鎮南昌街圓環內,死亡0;受傷1,自用-小客車;普通輕型-機車,120.96339499999999,23.967396
5447,108年01月06日 12時25分34秒,南投縣竹山鎮集山路三段405號前0.0公尺,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.69601899999999,23.761738
5451,108年01月06日 12時30分00秒,南投縣信義鄉投59 20公里,死亡0;受傷2,腳踏自行車-慢車;自用-小貨車(含客、貨兩用);乘客-人,120.884068,23.618833
5452,108年01月06日 12時30分14秒,南投縣魚池鄉魚池國中前,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,120.9328,23.895782
5466,108年01月06日 12時48分00秒,南投縣南投市彰南路二段568巷28號,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,120.678316,23.920392
5495,108年01月06日 13時30分11秒,南投縣草屯鎮中山里草溪路口 / 南投縣草屯鎮中興路,死亡0;受傷1,普通重型-機車;自用-小客車,120.68048300000001,23.974657
5504,108年01月06日 13時38分35秒,南投縣草屯鎮石川里芬草路嘉興橋南側堤防道路,死亡0;受傷1,普通重型-機車,120.65554499999999,24.00274
5603,108年01月06日 15時39分09秒,南投縣南投市中興路,死亡0;受傷1,普通重型-機車;普通輕型-機車,120.692223,23.925445
5679,108年01月06日 17時20分00秒,南投縣南投市內新里南營路627號,死亡0;受傷1,普通重型-機車;自用-小客車,120.681721,23.940510999999997
5738,108年01月06日 18時19分34秒,南投縣竹山鎮國道3號 250公里400.0公尺處北側向中線,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人,120.692121,23.777086999999998
5829,108年01月06日 20時40分22秒,南投縣竹山鎮桂林里中正巷33-15號與中正巷交叉路處,死亡0;受傷1,自用-小客車;自用-小客車,120.689241,23.757701
5932,108年01月07日 05時46分00秒,南投縣草屯鎮南埔里中正路東側 / 南投縣草屯鎮南埔里永安路南側,死亡0;受傷1,自用-小客車;行人-人,120.72454599999999,23.980217
5934,108年01月07日 06時07分30秒,南投縣南投市彰南路二段附近 / 南投縣南投市祖祠路口,死亡0;受傷1,自用-小客車;自用-小貨車(含客、貨兩用),120.679774,23.915103
5969,108年01月07日 07時18分49秒,南投縣竹山鎮中坑路94-2號前,死亡0;受傷1,普通重型-機車;自用-小客車,120.7163,23.710579
6004,108年01月07日 07時40分03秒,南投縣竹山鎮竹山里集山路三段南側 / 南投縣竹山鎮竹山里下橫街東側,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,120.68376200000002,23.757431
6193,108年01月07日 10時02分00秒,南投縣南投市建國路口 / 南投縣南投市民權街,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.68235800000001,23.908088
6240,108年01月07日 10時48分48秒,南投縣埔里鎮中心路與中心巷,死亡0;受傷1,普通重型-機車;自用-小客車,120.979575,23.971576000000002
6283,108年01月07日 11時39分00秒,南投縣名間鄉名山路70-1號,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.66935,23.849581
6288,108年01月07日 11時40分00秒,南投縣南投市營北里省府一路10號前0.0公尺,死亡0;受傷1,普通重型-機車,120.68212199999999,23.953631
6296,108年01月07日 11時50分00秒,南投縣鹿谷鄉縣139線 65公里5.0公尺處北側向外側,死亡0;受傷1,普通重型-機車,120.78216699999999,23.808917
6361,108年01月07日 12時50分40秒,南投縣草屯鎮富寮里中正路1674號附近,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.69181200000001,24.002187
6589,108年01月07日 17時10分00秒,南投縣名間鄉萬丹村萬丹路白毫幹128低分2電桿前,死亡0;受傷1,普通重型-機車,120.709106,23.878916
6615,108年01月07日 17時25分00秒,南投縣國姓鄉國道6號 24公里600.0公尺處東側向路肩,死亡0;受傷1,自用-小客車,120.840952,24.001582
6630,108年01月07日 17時35分28秒,南投縣草屯鎮敦和里博愛路史館路,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.66808300000001,23.990928
6633,108年01月07日 17時40分00秒,南投縣埔里鎮北門里北辰街117號西側,死亡0;受傷1,自用-小客車;普通重型-機車,120.96759499999999,23.967761
6640,108年01月07日 17時45分37秒,南投縣草屯鎮雙冬里中正路21之11號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.80493100000001,23.987922
6662,108年01月07日 18時00分34秒,南投縣草屯鎮南埔里中正路254之30號,死亡0;受傷2,自用-大貨車;普通重型-機車;乘客-人,120.725656,23.980655
6975,108年01月08日 07時20分25秒,南投縣水里鄉臺16線19公里處,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人,120.872749,23.785635
7084,108年01月08日 08時24分14秒,南投縣草屯鎮中山里碧山路東側 / 南投縣草屯鎮中山里碧山南路東側,死亡0;受傷1,普通重型-機車;自用-小客車,120.681676,23.978046
7108,108年01月08日 08時40分32秒,南投縣竹山鎮中山路6-30號前0.0公尺,死亡0;受傷1,自用-小客車,120.69247800000001,23.750572000000002
7170,108年01月08日 09時36分00秒,南投縣草屯鎮新庄里芬草路3段49之1號,死亡0;受傷1,自用-小客車;普通重型-機車,120.661073,23.998413
7203,108年01月08日 10時10分00秒,南投縣仁愛鄉台8線92.3K,死亡0;受傷1,大型重型2(250-550C.C.)-機車,121.251998,24.228849
7236,108年01月08日 10時40分19秒,南投縣草屯鎮富寮里中正路與博愛路南口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.692632,23.980211999999998
7271,108年01月08日 11時14分13秒,南投縣草屯鎮太平路二段334號前0.0公尺,死亡0;受傷1,行人-人;自用-小客車,120.684307,23.978583999999998
7276,108年01月08日 11時20分00秒,南投縣名間鄉新厝村新厝路8號前,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.664695,23.844042
7389,108年01月08日 13時22分14秒,南投縣埔里鎮南昌街307號前8.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.962461,23.967337
7432,108年01月08日 14時13分21秒,南投縣埔里鎮薰化里中山路三段39號,死亡0;受傷1,普通重型-機車;普通重型-機車;自用-小客車,120.96420900000001,23.965239999999998
7440,108年01月08日 14時23分24秒,南投縣草屯鎮明正里中正路951之3號前0.0公尺附近,死亡0;受傷2,普通重型-機車;普通重型-機車,120.68697900000001,23.986179
7636,108年01月08日 17時40分21秒,南投縣草屯鎮上林里太平路一段42號對面,死亡0;受傷1,普通重型-機車;自用-小客車,120.681605,23.955318
7667,108年01月08日 18時00分00秒,南投縣草屯鎮坪頂里股坑巷,死亡0;受傷1,普通重型-機車,120.724355,23.961523
7674,108年01月08日 18時05分00秒,南投縣草屯鎮碧峰里立人路口 / 南投縣草屯鎮碧峰里立人路口,死亡0;受傷1,自用-小客車;自用-小客車,120.664778,23.97344
7718,108年01月08日 18時35分00秒,南投縣南投市民族路口 / 南投縣南投市南陽路口,死亡0;受傷1,自用-小客車;行人-人,120.689407,23.909502
7741,108年01月08日 18時55分00秒,南投縣竹山鎮前山路一段216號前,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.675771,23.759957
7742,108年01月08日 18時55分00秒,南投縣草屯鎮中山里草溪路978號,死亡0;受傷1,普通重型-機車;自用-小客車,120.681445,23.976251
7760,108年01月08日 19時14分33秒,南投縣草屯鎮新庄里博愛路1160號,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);乘客-人,120.665843,23.994426999999998
7861,108年01月08日 21時15分14秒,南投縣草屯鎮山腳里正德街口 / 南投縣草屯鎮山腳里民權一街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.683714,23.963966
7901,108年01月08日 22時45分15秒,南投縣埔里鎮育英街口 / 南投縣埔里鎮育英街,死亡0;受傷1,普通重型-機車,120.957291,23.961388
7951,108年01月09日 05時43分00秒,南投縣名間鄉虎坑巷名間幹116右分21(電桿)前,死亡0;受傷3,自用-小客車;乘客-人;乘客-人,120.68626200000001,23.867020999999998
8053,108年01月09日 07時39分49秒,南投縣草屯鎮新庄里芬草路2段408巷前0.0公尺東側,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,120.67110100000001,23.992253
8064,108年01月09日 07時43分00秒,南投縣名間鄉彰南路與田寮巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.69223500000001,23.88083
8067,108年01月09日 07時43分00秒,南投縣南投市彰南路二段圓環旁,死亡0;受傷1,自用-小客車;普通重型-機車,120.684578,23.909768
8129,108年01月09日 08時12分33秒,南投縣埔里鎮忠孝、民富、南昌街口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.969403,23.96182
8212,108年01月09日 09時00分38秒,南投縣草屯鎮新豐里成功路一段1041號前,死亡0;受傷1,普通重型-機車,120.688057,23.994366
8315,108年01月09日 10時47分10秒,南投縣南投市千秋路217巷口,死亡0;受傷1,自用-小客車;自用-小客車;普通重型-機車,120.70682,23.893109
8348,108年01月09日 11時20分26秒,南投縣竹山鎮延和里過坑巷16號前,死亡0;受傷2,普通重型-機車;普通重型-機車,120.692159,23.758561
8355,108年01月09日 11時30分12秒,南投縣國姓鄉福龜村中正路一段127號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.823167,24.019883
8565,108年01月09日 15時50分38秒,南投縣草屯鎮加老里墩煌路二段口 / 南投縣草屯鎮加老里加老南路口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.66158700000001,23.997474
8572,108年01月09日 15時56分03秒,南投縣竹山鎮延平里集山路二段與東埔蚋路交叉路口處,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.710554,23.776326
8655,108年01月09日 17時12分32秒,南投縣南投市彰南路一段、中興路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.68564599999999,23.899903
8665,108年01月09日 17時20分00秒,南投縣草屯鎮中山里成功路一段口 / 南投縣草屯鎮中山里碧山南路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.680407,23.978094
8722,108年01月09日 17時55分49秒,南投縣南投市南陽路452號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.681487,23.912492
8737,108年01月09日 18時00分13秒,南投縣草屯鎮新豐里新豐路與墩煌路口,死亡0;受傷1,普通重型-機車,120.67635800000001,24.005554
8738,108年01月09日 18時00分42秒,南投縣竹山鎮大智路 頂林路東巷交叉路口,死亡0;受傷2,普通輕型-機車;電動自行車-慢車,120.6813,23.749636
8858,108年01月09日 19時28分00秒,南投縣水里鄉鉅工村民生路口 / 南投縣水里鄉鉅工村二坪路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.855126,23.814636
8928,108年01月09日 20時40分49秒,南投縣竹山鎮昭德街與竹山路口,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.685879,23.759257
9026,108年01月10日 01時01分00秒,南投縣南投市南崗三路口 / 南投縣南投市仁和路口,死亡0;受傷1,普通重型-機車;營業用-大貨車,120.672127,23.923056
9060,108年01月10日 06時33分00秒,南投縣埔里鎮光華街115號,死亡0;受傷2,行人-人;普通重型-機車;遊覽車-大客車,120.96529699999999,23.958911999999998
9142,108年01月10日 07時40分02秒,南投縣草屯鎮上林里太平路1段59巷,死亡0;受傷2,普通重型-機車;普通重型-機車,120.68077,23.956901000000002
9247,108年01月10日 08時35分23秒,南投縣草屯鎮御史里玉屏路電線桿(玉屏幹19),死亡0;受傷1,自用-小客車,120.69621699999999,23.985049
9255,108年01月10日 08時45分00秒,南投縣魚池鄉131線15.5k,死亡0;受傷1,自用-小客車;普通重型-機車,120.91644299999999,23.903071
9276,108年01月10日 09時00分00秒,南投縣埔里鎮枇杷里中正路東側 / 南投縣埔里鎮枇杷里東興一街北側,死亡0;受傷2,普通重型-機車;普通重型-機車,120.973119,23.958225
9277,108年01月10日 09時00分00秒,南投縣水里鄉中央村自由路一段100號附近,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.85153999999999,23.813782
9382,108年01月10日 10時50分52秒,南投縣南投市三和二路、大同南街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.688845,23.904297
9390,108年01月10日 11時00分52秒,南投縣集集鎮隘寮里隘埔巷產業道路(觀音枝13K6675BB04處),死亡0;受傷1,自用-小貨車(含客、貨兩用),120.74228799999999,23.840844
9401,108年01月10日 11時10分24秒,南投縣竹山鎮中正巷與大同街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.68914199999999,23.757099
9474,108年01月10日 12時18分06秒,南投縣中寮鄉永平村永安街208號前20.0公尺東側,死亡0;受傷1,腳踏自行車-慢車,120.76405600000001,23.880703
9491,108年01月10日 12時30分43秒,南投縣中寮鄉龍安村龍南路福德巷福德枝14號前0.0公尺附近,死亡0;受傷1,工程車-特種車;普通重型-機車,120.78096799999999,23.905867
9499,108年01月10日 12時35分43秒,南投縣草屯鎮立人路158巷63號附近,死亡0;受傷1,普通輕型-機車,120.66358000000001,23.972009
9504,108年01月10日 12時50分00秒,南投縣埔里鎮清新里育英街57號南側,死亡0;受傷1,普通重型-機車,120.962151,23.962257
9511,108年01月10日 12時55分57秒,南投縣水里鄉六合路與公園街口,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.852522,23.810804
9567,108年01月10日 14時10分35秒,南投縣竹山鎮集山路三段1011號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.681041,23.755063
9571,108年01月10日 14時17分40秒,南投縣草屯鎮南埔里中正路233-81巷95弄93號,死亡0;受傷1,普通重型-機車;自用-小客車,120.737226,23.981641
9579,108年01月10日 14時27分53秒,南投縣埔里鎮台14線 54公里附近,死亡0;受傷1,普通重型-機車;自用-小客車,120.965162,23.973307000000002
9644,108年01月10日 15時45分02秒,南投縣草屯鎮中山里中山街193號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.682774,23.97823
9668,108年01月10日 16時14分00秒,南投縣名間鄉彰南路44號前0.0公尺,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.702418,23.838591
9684,108年01月10日 16時30分24秒,南投縣竹山鎮集山路三段50巷2號前0.0公尺,死亡0;受傷1,自用-小客車;行人-人,120.704931,23.765832999999997
9695,108年01月10日 16時38分46秒,南投縣南投市光華里中學路西側 / 南投縣南投市光華里中正路東側,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.692765,23.947384
9713,108年01月10日 16時56分25秒,南投縣埔里鎮南盛街35號,死亡0;受傷1,普通重型-機車;自用-小客車,120.968218,23.961509
9727,108年01月10日 17時05分18秒,南投縣埔里鎮建國路與建國三巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.976037,23.970385
9736,108年01月10日 17時10分02秒,南投縣南投市南投市祖祠路464之1號,死亡0;受傷1,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,120.66500900000001,23.910466
9779,108年01月10日 17時40分00秒,南投縣南投市彰南路三段口 / 南投縣南投市彰南路三段口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.668448,23.940542999999998
