,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
313595,108年12月06日 18時00分00秒,新竹市東區經國橋68匝道,死亡0;受傷2,普通輕型-機車;普通重型-機車,121.021082,24.810087
313603,108年12月06日 18時01分00秒,新竹市北區和平路60號,死亡0;受傷1,普通重型-機車;普通重型-機車,120.95586399999999,24.808263
313620,108年12月06日 18時05分32秒,新竹市東區建功二路、建功路,死亡0;受傷1,普通重型-機車;普通重型-機車,121.00211100000001,24.796466
313636,108年12月06日 18時12分00秒,新竹市北區天府路1段469-1號附近,死亡0;受傷2,普通重型-機車;行人-人,120.932797,24.839337
313661,108年12月06日 18時25分00秒,新竹市東區建新路8號,死亡0;受傷1,行人-人;普通重型-機車,120.99636699999999,24.797867999999998
313689,108年12月06日 18時33分47秒,新竹市東區寶山路145巷與東南街,死亡0;受傷1,自用-小客車;普通重型-機車,120.977575,24.792609
313739,108年12月06日 18時59分00秒,新竹市北區湳雅街46號,死亡0;受傷1,自用-小客車;行人-人,120.9708,24.817952
313795,108年12月06日 19時32分00秒,新竹市東區介壽路出區慢車道,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.017356,24.776495999999998
313838,108年12月06日 20時04分00秒,新竹市東區忠孝路166號,死亡0;受傷1,自用-小客車;普通重型-機車,120.99078899999999,24.804544
313842,108年12月06日 20時11分00秒,新竹市東區建中一路39號前,死亡0;受傷4,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,120.992846,24.801154
313844,108年12月06日 20時14分00秒,新竹市東區關東路376巷附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.019774,24.789737
313854,108年12月06日 20時19分13秒,新竹市北區竹光路398號,死亡0;受傷1,普通重型-機車;自用-小客車;乘客-人,120.95351200000002,24.807887
313880,108年12月06日 20時53分41秒,新竹市北區中山路西大路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.964199,24.803767999999998
313916,108年12月06日 21時40分00秒,新竹市東區林森路108號,死亡0;受傷1,普通重型-機車;自用-小客車,120.96641000000001,24.800419
313935,108年12月06日 21時55分00秒,新竹市香山區大庄路45巷前0.0公尺口,死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,120.92810800000001,24.789265
313958,108年12月06日 22時18分00秒,新竹市東區西大路26號前,死亡0;受傷1,自用-小客車;普通重型-機車,120.972058,24.795151
313997,108年12月06日 23時25分19秒,新竹市東區建功路21號附近,死亡0;受傷1,普通重型-機車;普通重型-機車,120.998829,24.796581
314077,108年12月07日 07時16分00秒,新竹市東區中華路二段與中正路,死亡0;受傷1,自用-小客車;普通重型-機車,120.971733,24.80208
